,userCode,ticketCount,flightPriceGo,flightPriceReturn,flightDistance,travelDays,hotelDays,hotelPrice,combo,userStatus,userCompany,userName,gender,age,ageRange,flightPriceDiffer,flightPriceSum,flightPriceDistanceAvg,hotelPriceDayAvg,flightPriceDifferDistanceAvg,flightPriceDifferTicketAvg,flightPriceTicketAvg,comboFrequency,hotelStayDayAvg,userStatus01,hotelPriceDayAvgRange,flightPriceDifferTicketAvgRange,travelDaysRange
1042,1056,52,44656.07,57852.82,34039.15,125,27.0,5083.66,12,retained,Acme Factory,Guy Love,male,37,"(30, 40]",13196.75,102508.89,3.0114996996105954,188.2837037037037,0.38769328846343104,253.78365384615384,1971.3248076923078,0.23076923076923078,2.25,0,"(150, 200]","(200, 300]","(100, 125]"
1043,1057,52,49211.46,63105.31,34940.57,143,32.0,7502.15,12,retained,Acme Factory,Mark Harris,male,50,"(40, 50]",13893.849999999999,112316.76999999999,3.2145088073835084,234.4421875,0.3976423395496982,267.18942307692305,2159.9378846153845,0.23076923076923078,2.6666666666666665,0,"(200, 250]","(200, 300]","(125, 150]"
1044,1058,52,55594.9,64206.29,37278.27,114,31.0,5937.23,19,retained,Acme Factory,Charles Gibbons,male,44,"(40, 50]",8611.39,119801.19,3.2137003675331504,191.52354838709675,0.23100294085535622,165.60365384615383,2303.8690384615384,0.36538461538461536,1.631578947368421,0,"(150, 200]","(100, 200]","(100, 125]"
1045,1059,52,48996.83,59510.6,35777.38,118,40.0,8193.68,17,retained,Acme Factory,Karla Guerrette,none,32,"(30, 40]",10513.769999999997,108507.43,3.0328500857245557,204.842,0.29386640385629126,202.18788461538455,2086.681346153846,0.3269230769230769,2.3529411764705883,0,"(200, 250]","(200, 300]","(100, 125]"
1046,1060,52,48484.02,61538.56,35907.979999999996,142,42.0,8993.789999999999,15,retained,Acme Factory,Karen Hill,none,27,"(20, 30]",13054.54,110022.57999999999,3.064014739899042,214.13785714285711,0.36355539910627116,251.04884615384617,2115.8188461538457,0.28846153846153844,2.8,0,"(200, 250]","(200, 300]","(125, 150]"
1047,1061,52,44685.63,57664.79,34113.64,127,20.0,3471.2,9,retained,Acme Factory,Lisa Treadway,female,31,"(30, 40]",12979.160000000003,102350.42,3.0002784809829732,173.56,0.3804683405230284,249.59923076923084,1968.2773076923077,0.17307692307692307,2.2222222222222223,0,"(150, 200]","(200, 300]","(125, 150]"
1048,1062,52,50087.909999999996,62323.45,34833.369999999995,120,35.0,7598.05,17,retained,Acme Factory,Gilbert Burroughs,male,27,"(20, 30]",12235.54,112411.35999999999,3.2271169858098716,217.08714285714285,0.35125915178462497,235.29884615384617,2161.7569230769227,0.3269230769230769,2.0588235294117645,0,"(200, 250]","(200, 300]","(100, 125]"
1049,1063,52,53566.96,65334.86,36287.07,134,39.0,7837.39,13,retained,Acme Factory,Shirley Callahan,none,63,"(60, 70]",11767.900000000001,118901.82,3.2766993863103306,200.95871794871795,0.32430008815812356,226.30576923076927,2286.5734615384617,0.25,3.0,0,"(200, 250]","(200, 300]","(125, 150]"
1050,1064,52,47648.38,59442.81,34556.87,140,35.0,7317.24,14,retained,Acme Factory,Mark Brownfield,male,63,"(60, 70]",11794.43,107091.19,3.0989840804447857,209.064,0.3413049272112897,226.81596153846155,2059.4459615384617,0.2692307692307692,2.5,0,"(200, 250]","(200, 300]","(125, 150]"
1051,1065,52,47460.18,59530.020000000004,34387.479999999996,136,46.0,8829.65,18,retained,Acme Factory,Casey Joos,male,60,"(50, 60]",12069.840000000004,106990.20000000001,3.1113126056343767,191.94891304347826,0.3509951877834609,232.11230769230775,2057.5038461538466,0.34615384615384615,2.5555555555555554,0,"(150, 200]","(200, 300]","(125, 150]"
1052,1066,52,46002.99,61425.14,33989.2,136,43.0,8102.02,17,retained,Acme Factory,Virginia Walker,female,43,"(40, 50]",15422.150000000001,107428.13,3.1606548550716114,188.41906976744187,0.45373677521094946,296.5798076923077,2065.925576923077,0.3269230769230769,2.5294117647058822,0,"(150, 200]","(200, 300]","(125, 150]"
1053,1067,52,49413.86,61534.71,33886.04,126,36.0,8413.54,17,retained,Acme Factory,Rosita Dorsch,female,36,"(30, 40]",12120.849999999999,110948.57,3.2741674742755427,233.70944444444447,0.3576944960225508,233.0932692307692,2133.6263461538465,0.3269230769230769,2.1176470588235294,0,"(200, 250]","(200, 300]","(125, 150]"
1054,1068,5,5132.16,6368.04,3259.64,13,1.0,247.62,1,churned,Acme Factory,Melissa Morrison,female,61,"(60, 70]",1235.88,11500.2,3.5280583131879597,247.62,0.3791461633800052,247.17600000000002,2300.04,0.2,1.0,1,"(200, 250]","(200, 300]","(0, 25]"
1055,1069,52,49906.03,63041.96,36199.68,130,33.0,8285.53,14,retained,Acme Factory,Luther Campbell,male,49,"(40, 50]",13135.93,112947.98999999999,3.1201378023231143,251.07666666666668,0.3628742022028924,252.61403846153846,2172.0767307692304,0.2692307692307692,2.357142857142857,0,"(250, 300]","(200, 300]","(125, 150]"
1056,1070,52,48916.65,63234.96,35341.6,117,34.0,7580.34,15,retained,Acme Factory,Darren Rice,male,26,"(20, 30]",14318.309999999998,112151.61,3.173359723385472,222.95117647058825,0.40514040111370164,275.35211538461533,2156.761730769231,0.28846153846153844,2.2666666666666666,0,"(200, 250]","(200, 300]","(100, 125]"
1057,1071,52,43563.11,58807.6,34103.049999999996,128,40.0,7983.91,18,retained,Acme Factory,Elizabeth Baker,none,59,"(50, 60]",15244.489999999998,102370.70999999999,3.001805117137617,199.59775,0.447012510611221,293.1632692307692,1968.6674999999998,0.34615384615384615,2.2222222222222223,0,"(150, 200]","(200, 300]","(125, 150]"
1058,1072,44,43134.7,52577.54,30871.85,103,39.0,7943.2300000000005,19,churned,Acme Factory,Glenna Ernst,female,47,"(40, 50]",9442.840000000004,95712.23999999999,3.1003078856628288,203.6725641025641,0.30587217805217387,214.6100000000001,2175.2781818181816,0.4318181818181818,2.0526315789473686,1,"(200, 250]","(200, 300]","(100, 125]"
1059,1073,52,46097.9,61068.2,34574.63,135,30.0,6590.88,14,retained,Acme Factory,Monika Lightner,female,62,"(60, 70]",14970.299999999996,107166.1,3.0995588383736865,219.696,0.4329851107589581,287.8903846153845,2060.8865384615387,0.2692307692307692,2.142857142857143,0,"(200, 250]","(200, 300]","(125, 150]"
1060,1074,52,50702.06,63843.99,35815.33,96,23.0,3805.01,13,retained,Acme Factory,Judy Dickie,female,34,"(30, 40]",13141.93,114546.04999999999,3.1982408091730545,165.43521739130435,0.36693589030172274,252.72942307692307,2202.8086538461534,0.25,1.7692307692307692,0,"(150, 200]","(200, 300]","(75, 100]"
1061,1076,52,46695.13,58513.56,34528.9,128,46.0,8243.25,20,retained,Acme Factory,Camille Bosley,female,47,"(40, 50]",11818.43,105208.69,3.0469748529492686,179.20108695652175,0.3422764698556861,227.2775,2023.2440384615386,0.38461538461538464,2.3,0,"(150, 200]","(200, 300]","(125, 150]"
1062,1077,52,52378.979999999996,65316.6,35821.64,133,32.0,7552.9400000000005,13,retained,Acme Factory,David Harwell,none,36,"(30, 40]",12937.620000000003,117695.57999999999,3.2855999892802226,236.02937500000002,0.36116771873091247,248.80038461538467,2263.376538461538,0.25,2.4615384615384617,0,"(200, 250]","(200, 300]","(125, 150]"
1063,1078,52,49996.86,61639.42,35814.14,131,40.0,9274.14,16,retained,Acme Factory,Rashida Allan,none,55,"(50, 60]",11642.559999999998,111636.28,3.1171006758782984,231.8535,0.3250827745689272,223.89538461538456,2146.8515384615384,0.3076923076923077,2.5,0,"(200, 250]","(200, 300]","(125, 150]"
1064,1079,52,51592.08,65938.58,35120.99,129,46.0,9817.26,19,retained,Acme Factory,Hortensia Finch,female,62,"(60, 70]",14346.5,117530.66,3.3464506552918927,213.4186956521739,0.4084879156310799,275.8942307692308,2260.205,0.36538461538461536,2.4210526315789473,0,"(200, 250]","(200, 300]","(125, 150]"
1065,1080,52,46943.44,59543.74,34323.65,123,30.0,6484.2,12,retained,Acme Factory,Ramon Shoji,male,53,"(50, 60]",12600.299999999996,106487.18,3.102443359025045,216.14,0.36710256630632215,242.31346153846147,2047.8303846153844,0.23076923076923078,2.5,0,"(200, 250]","(200, 300]","(100, 125]"
1066,1081,20,15173.58,21791.02,11848.75,51,21.0,3055.09,9,churned,Acme Factory,Albert Sparks,male,58,"(50, 60]",6617.4400000000005,36964.6,3.1197046101909485,145.4804761904762,0.5584926680029539,330.872,1848.23,0.45,2.3333333333333335,1,"(100, 150]","(300, 400]","(50, 75]"
1067,1082,52,52428.54,63454.4,36931.53,121,36.0,8172.84,17,retained,Acme Factory,Jonathan Partlow,male,37,"(30, 40]",11025.86,115882.94,3.1377779366302994,227.02333333333334,0.29854869267533735,212.03576923076923,2228.518076923077,0.3269230769230769,2.1176470588235294,0,"(200, 250]","(200, 300]","(100, 125]"
1068,1083,52,53065.4,61496.48,36954.14,136,45.0,10670.61,18,retained,Acme Factory,Christopher Mccormick,none,28,"(20, 30]",8431.080000000002,114561.88,3.1001094870561188,237.12466666666668,0.22814980946654426,162.1361538461539,2203.113076923077,0.34615384615384615,2.5,0,"(200, 250]","(100, 200]","(125, 150]"
1069,1084,5,3068.1,5168.33,2642.3599999999997,16,10.0,1343.1000000000001,3,churned,Acme Factory,Gregory Clay,male,59,"(50, 60]",2100.23,8236.43,3.117073373802208,134.31,0.794831135802843,420.046,1647.286,0.6,3.3333333333333335,1,"(100, 150]",,"(0, 25]"
1070,1085,52,50160.67,62136.46,35071.799999999996,122,33.0,6605.41,14,retained,Acme Factory,Rose Snow,female,23,"(20, 30]",11975.79,112297.13,3.2019209165198257,200.1639393939394,0.3414649376422083,230.30365384615385,2159.5601923076924,0.2692307692307692,2.357142857142857,0,"(200, 250]","(200, 300]","(100, 125]"
1071,1086,52,48750.09,62255.94,35188.09,136,45.0,10326.69,17,retained,Acme Factory,Jeffrey Duarte,none,32,"(30, 40]",13505.850000000006,111006.03,3.154647779973281,229.482,0.383818786413244,259.7278846153847,2134.731346153846,0.3269230769230769,2.6470588235294117,0,"(200, 250]","(200, 300]","(125, 150]"
1072,1087,29,28524.97,33716.38,19880.89,71,23.0,4965.14,10,churned,Acme Factory,Sona Paolucci,female,52,"(50, 60]",5191.409999999996,62241.35,3.1307124580438805,215.87565217391307,0.26112563371156905,179.01413793103436,2146.253448275862,0.3448275862068966,2.3,1,"(200, 250]","(100, 200]","(50, 75]"
1073,1088,47,43738.68,55546.52,31191.97,119,35.0,5592.86,13,churned,Acme Factory,Jack Gold,male,24,"(20, 30]",11807.839999999997,99285.2,3.1830371727082323,159.796,0.37855383933749603,251.23063829787228,2112.451063829787,0.2765957446808511,2.6923076923076925,1,"(150, 200]","(200, 300]","(100, 125]"
1074,1089,52,45991.11,63002.26,33177.4,127,33.0,6026.02,12,retained,Acme Factory,Forrest Kaufman,none,58,"(50, 60]",17011.15,108993.37,3.2851691211487335,182.60666666666668,0.5127330652793769,327.13750000000005,2096.026346153846,0.23076923076923078,2.75,0,"(150, 200]","(300, 400]","(125, 150]"
1075,1090,52,45644.58,60115.32,34169.94,122,48.0,10000.98,21,retained,Acme Factory,Albert Colley,none,39,"(30, 40]",14470.739999999998,105759.9,3.0951151801846883,208.35375,0.42349328093640193,278.2834615384615,2033.8442307692308,0.40384615384615385,2.2857142857142856,0,"(200, 250]","(200, 300]","(100, 125]"
1076,1091,52,48909.04,58310.08,35431.54,141,28.0,5407.02,12,retained,Acme Factory,Richard Mcdaries,male,22,"(20, 30]",9401.04,107219.12,3.026092571759511,193.10785714285717,0.265329703422431,180.78923076923078,2061.9061538461538,0.23076923076923078,2.3333333333333335,0,"(150, 200]","(100, 200]","(125, 150]"
1077,1092,52,49500.88,60372.25,35804.78,137,41.0,8897.33,14,retained,Acme Factory,Bryon Denton,male,38,"(30, 40]",10871.370000000003,109873.13,3.068672115845985,217.0080487804878,0.3036290126625552,209.06480769230774,2112.9448076923077,0.2692307692307692,2.9285714285714284,0,"(200, 250]","(200, 300]","(125, 150]"
1078,1093,36,31590.84,39730.770000000004,23692.12,84,16.0,3318.19,7,churned,Acme Factory,Todd Morgan,male,24,"(20, 30]",8139.930000000004,71321.61,3.010351543044692,207.386875,0.3435711958237593,226.10916666666677,1981.1558333333332,0.19444444444444445,2.2857142857142856,1,"(200, 250]","(200, 300]","(75, 100]"
1079,1094,19,16196.31,19849.97,13258.54,48,10.0,2075.27,3,churned,Acme Factory,Arlene Suk,female,25,"(20, 30]",3653.6600000000017,36046.28,2.718721669203396,207.527,0.2755703116632752,192.29789473684218,1897.1726315789474,0.15789473684210525,3.3333333333333335,1,"(200, 250]","(100, 200]","(25, 50]"
1080,1095,52,53123.55,64250.68,37047.47,154,46.0,9457.69,16,retained,Acme Factory,Sam Donnelly,male,26,"(20, 30]",11127.129999999997,117374.23000000001,3.168211756430331,205.60195652173914,0.30034790499864084,213.98326923076917,2257.196730769231,0.3076923076923077,2.875,0,"(200, 250]","(200, 300]","(150, 175]"
1081,1096,52,47293.09,60593.31,33781.55,132,20.0,3679.2999999999997,9,retained,Acme Factory,Rosemary Finnell,female,29,"(20, 30]",13300.220000000001,107886.4,3.193648604045699,183.96499999999997,0.39371254427342733,255.77346153846156,2074.7384615384613,0.17307692307692307,2.2222222222222223,0,"(150, 200]","(200, 300]","(125, 150]"
1082,1097,52,46338.96,60796.46,34045.71,124,44.0,7732.26,19,retained,Acme Factory,Mary Oldham,none,47,"(40, 50]",14457.5,107135.42,3.1468111547681046,175.73318181818183,0.42464968420397164,278.02884615384613,2060.2965384615386,0.36538461538461536,2.3157894736842106,0,"(150, 200]","(200, 300]","(100, 125]"
1083,1098,50,47077.8,56992.159999999996,34107.36,133,38.0,7377.67,14,churned,Acme Factory,Lyman Aguinaldo,male,61,"(60, 70]",9914.359999999993,104069.95999999999,3.0512464171955846,194.14921052631578,0.2906809556647009,198.28719999999987,2081.3992,0.28,2.7142857142857144,1,"(150, 200]","(100, 200]","(125, 150]"
1084,1099,52,53338.41,64211.57,35847.79,125,44.0,9496.74,18,retained,Acme Factory,Joseph Nitz,male,36,"(30, 40]",10873.159999999996,117549.98000000001,3.2791416151455923,215.835,0.3033146534277286,209.0992307692307,2260.576538461539,0.34615384615384615,2.4444444444444446,0,"(200, 250]","(200, 300]","(100, 125]"
1085,1100,52,48804.76,61664.92,34646.549999999996,123,29.0,5490.99,13,retained,Acme Factory,David Brooks,none,33,"(30, 40]",12860.159999999996,110469.68,3.1884756202277,189.34448275862067,0.3711815462145581,247.31076923076915,2124.416923076923,0.25,2.230769230769231,0,"(150, 200]","(200, 300]","(100, 125]"
1086,1101,52,51439.15,63736.759999999995,35477.49,130,30.0,7077.08,12,retained,Acme Factory,Kristin Gaiser,female,58,"(50, 60]",12297.609999999993,115175.91,3.2464503548588137,235.90266666666668,0.34663134285993724,236.49249999999986,2214.921346153846,0.23076923076923078,2.5,0,"(200, 250]","(200, 300]","(125, 150]"
1087,1102,52,47675.659999999996,61679.48,33997.74,148,39.0,6911.84,13,retained,Acme Factory,Beverly Porter,none,27,"(20, 30]",14003.820000000007,109355.14,3.216541452461252,177.22666666666666,0.41190443835384377,269.3042307692309,2102.9834615384616,0.25,3.0,0,"(150, 200]","(200, 300]","(125, 150]"
1088,1103,52,46425.67,58888.4,34227.11,122,35.0,7207.11,16,retained,Acme Factory,Bernice Baker,female,23,"(20, 30]",12462.730000000003,105314.07,3.076919728250501,205.91742857142856,0.3641186766864045,239.66788461538468,2025.270576923077,0.3076923076923077,2.1875,0,"(200, 250]","(200, 300]","(100, 125]"
1089,1104,52,42995.11,59415.25,32992.77,126,54.0,10263.86,22,retained,Acme Factory,Juanita Palmer,none,42,"(40, 50]",16420.14,102410.36,3.1040243059312695,190.0714814814815,0.4976890391440307,315.7719230769231,1969.43,0.4230769230769231,2.4545454545454546,0,"(150, 200]","(300, 400]","(125, 150]"
1090,1105,52,51434.78,62131.07,35676.99,127,42.0,9197.59,19,retained,Acme Factory,Cynthia Hambleton,none,45,"(40, 50]",10696.29,113565.85,3.18316791859403,218.9902380952381,0.299809204756343,205.69788461538462,2183.958653846154,0.36538461538461536,2.210526315789474,0,"(200, 250]","(200, 300]","(125, 150]"
1091,1106,51,48431.8,59936.72,33588.4,129,40.0,8984.51,16,churned,Acme Factory,Dwight Hammers,male,34,"(30, 40]",11504.919999999998,108368.52,3.226367436376844,224.61275,0.3425265865596455,225.58666666666664,2124.8729411764707,0.3137254901960784,2.5,1,"(200, 250]","(200, 300]","(125, 150]"
1092,1107,25,20573.44,27833.71,15913.55,67,32.0,6462.34,10,churned,Acme Factory,Hildegard Gerlach,female,40,"(30, 40]",7260.27,48407.149999999994,3.0418825466347856,201.948125,0.45623195327252564,290.4108,1936.2859999999998,0.4,3.2,1,"(200, 250]","(200, 300]","(50, 75]"
1093,1108,52,46294.17,58766.69,33765.44,134,47.0,9640.83,20,retained,Acme Factory,Jennifer Ferrer,female,65,"(60, 70]",12472.520000000004,105060.86,3.1114909208942634,205.1240425531915,0.36938716036278524,239.85615384615392,2020.4011538461539,0.38461538461538464,2.35,0,"(200, 250]","(200, 300]","(125, 150]"
1094,1109,48,46114.58,56913.91,33878.24,129,36.0,8268.05,13,churned,Acme Factory,Gregory Fiorini,male,28,"(20, 30]",10799.330000000002,103028.49,3.041140566924374,229.66805555555553,0.31876892069954055,224.9860416666667,2146.426875,0.2708333333333333,2.769230769230769,1,"(200, 250]","(200, 300]","(125, 150]"
1095,1110,47,43975.43,55681.81,31699.46,115,25.0,4421.99,11,churned,Acme Factory,Amy Thomas,none,27,"(20, 30]",11706.379999999997,99657.23999999999,3.1438150681431165,176.87959999999998,0.36929272612214836,249.07191489361696,2120.3668085106383,0.23404255319148937,2.272727272727273,1,"(150, 200]","(200, 300]","(100, 125]"
1096,1111,52,49100.72,65466.32,35489.869999999995,138,24.0,6303.01,8,retained,Acme Factory,Agnes Allen,female,61,"(60, 70]",16365.599999999999,114567.04000000001,3.228161726148899,262.6254166666667,0.46113440257741156,314.7230769230769,2203.212307692308,0.15384615384615385,3.0,0,"(250, 300]","(300, 400]","(125, 150]"
1097,1112,52,48856.229999999996,63824.15,34410.01,140,46.0,9975.460000000001,16,retained,Acme Factory,Troy Reader,none,40,"(30, 40]",14967.920000000006,112680.38,3.27463955982576,216.85782608695655,0.4349873772195941,287.8446153846155,2166.930384615385,0.3076923076923077,2.875,0,"(200, 250]","(200, 300]","(125, 150]"
1098,1113,52,48927.54,60468.94,36530.71,131,42.0,8926.65,18,retained,Acme Factory,Travis Cordell,male,44,"(40, 50]",11541.400000000001,109396.48000000001,2.9946442322090103,212.5392857142857,0.3159369199229909,221.95000000000002,2103.7784615384617,0.34615384615384615,2.3333333333333335,0,"(200, 250]","(200, 300]","(125, 150]"
1099,1114,51,45705.56,59780.43,34154.08,113,22.0,3221.95,12,churned,Acme Factory,Sandra Wang,female,50,"(40, 50]",14074.870000000003,105485.98999999999,3.0885326145514673,146.4522727272727,0.41209922796924997,275.977843137255,2068.352745098039,0.23529411764705882,1.8333333333333333,1,"(100, 150]","(200, 300]","(100, 125]"
1100,1115,35,28794.65,38147.45,22243.75,85,23.0,4156.06,7,churned,Acme Factory,Naomi Varner,female,58,"(50, 60]",9352.799999999996,66942.1,3.0094790671536953,180.69826086956525,0.4204686709749928,267.22285714285704,1912.6314285714288,0.2,3.2857142857142856,1,"(150, 200]","(200, 300]","(75, 100]"
1101,1116,52,52056.18,64158.88,36084.97,125,37.0,6753.61,17,retained,Acme Factory,Henry Korczynski,male,21,"(20, 30]",12102.699999999997,116215.06,3.22059461321431,182.53,0.33539448695675783,232.7442307692307,2234.9049999999997,0.3269230769230769,2.176470588235294,0,"(150, 200]","(200, 300]","(100, 125]"
1102,1117,2,2314.0,2425.0699999999997,1353.06,7,0.0,0.0,0,churned,Acme Factory,Jonathan Ferguson,none,40,"(30, 40]",111.06999999999971,4739.07,3.5024832601658464,0.0,0.08208800792278222,55.534999999999854,2369.535,0.0,0.0,1,,"(0, 100]","(0, 25]"
1103,1118,52,48053.58,61066.41,36061.61,125,42.0,9045.22,17,retained,Acme Factory,Emanuel Ross,male,47,"(40, 50]",13012.830000000002,109119.99,3.02593228643979,215.36238095238093,0.3608499454128643,250.2467307692308,2098.461346153846,0.3269230769230769,2.4705882352941178,0,"(200, 250]","(200, 300]","(100, 125]"
1104,1119,52,50739.9,62319.340000000004,35292.1,129,34.0,6997.07,14,retained,Acme Factory,Brian Eckhardt,none,29,"(20, 30]",11579.440000000002,113059.24,3.2035282683660085,205.79617647058822,0.32810288988187164,222.6815384615385,2174.216153846154,0.2692307692307692,2.4285714285714284,0,"(200, 250]","(200, 300]","(125, 150]"
1105,1120,52,45022.57,58416.6,34062.96,126,25.0,6014.96,12,retained,Acme Factory,Josephine Underwood,female,56,"(50, 60]",13394.029999999999,103439.17,3.036705265778429,240.5984,0.39321391916615583,257.5775,1989.2148076923077,0.23076923076923078,2.0833333333333335,0,"(200, 250]","(200, 300]","(125, 150]"
1106,1121,52,43710.43,60798.51,32893.95,127,53.0,9139.12,18,retained,Acme Factory,Carrie Weir,female,43,"(40, 50]",17088.08,104508.94,3.1771477733747395,172.43622641509435,0.5194900582021923,328.6169230769231,2009.7873076923076,0.34615384615384615,2.9444444444444446,0,"(150, 200]","(300, 400]","(125, 150]"
1107,1122,51,49398.66,62064.85,34818.75,133,51.0,9884.8,20,churned,Acme Factory,Kevin Summers,male,43,"(40, 50]",12666.189999999995,111463.51000000001,3.2012496140728777,193.81960784313725,0.3637749775623765,248.35666666666657,2185.5590196078433,0.39215686274509803,2.55,1,"(150, 200]","(200, 300]","(125, 150]"
1108,1123,52,47870.62,61368.87,34964.64,132,32.0,5600.86,14,retained,Acme Factory,Heath Lapierre,male,33,"(30, 40]",13498.25,109239.49,3.1242847059200383,175.026875,0.3860543108694956,259.5817307692308,2100.759423076923,0.2692307692307692,2.2857142857142856,0,"(150, 200]","(200, 300]","(125, 150]"
1109,1124,8,7983.910000000001,9101.92,5612.4,23,17.0,2765.9900000000002,5,churned,Acme Factory,Claude Hiatt,male,24,"(20, 30]",1118.0099999999993,17085.83,3.0443001211602883,162.70529411764707,0.19920354928372877,139.7512499999999,2135.72875,0.625,3.4,1,"(150, 200]","(100, 200]","(0, 25]"
1110,1125,52,48368.729999999996,64373.83,35022.04,130,39.0,9548.22,16,retained,Acme Factory,Rebecca Englert,female,50,"(40, 50]",16005.100000000006,112742.56,3.21918883080483,244.82615384615383,0.4570007915015803,307.7903846153847,2168.126153846154,0.3076923076923077,2.4375,0,"(200, 250]","(300, 400]","(125, 150]"
1111,1126,52,48917.2,61070.63,35520.15,124,21.0,3171.37,10,retained,Acme Factory,Walter Bernat,male,27,"(20, 30]",12153.43,109987.82999999999,3.0964911465745493,151.01761904761904,0.34215593121087606,233.7198076923077,2115.1505769230766,0.19230769230769232,2.1,0,"(150, 200]","(200, 300]","(100, 125]"
1112,1127,52,47318.229999999996,61279.26,34110.17,142,37.0,7270.38,15,retained,Acme Factory,Holly Payton,female,46,"(40, 50]",13961.030000000006,108597.48999999999,3.1837276096835634,196.49675675675675,0.40929230197328265,268.4813461538463,2088.413269230769,0.28846153846153844,2.466666666666667,0,"(150, 200]","(200, 300]","(125, 150]"
1113,1128,47,44594.48,54553.46,32298.35,121,29.0,6730.38,11,churned,Acme Factory,Winston Hogen,none,49,"(40, 50]",9958.979999999996,99147.94,3.069752479615832,232.08206896551724,0.30834330546297245,211.8931914893616,2109.5306382978724,0.23404255319148937,2.6363636363636362,1,"(200, 250]","(200, 300]","(100, 125]"
1114,1129,39,34791.67,44666.65,25999.97,96,40.0,8875.28,15,churned,Acme Factory,Melvin Griggs,male,48,"(40, 50]",9874.980000000003,79458.32,3.0560927570301044,221.882,0.37980736131618625,253.20461538461547,2037.3928205128207,0.38461538461538464,2.6666666666666665,1,"(200, 250]","(200, 300]","(75, 100]"
1115,1130,52,47955.82,62821.14,34648.659999999996,147,24.0,5045.34,11,retained,Acme Factory,Steve Shoffner,none,48,"(40, 50]",14865.32,110776.95999999999,3.19714990420986,210.2225,0.4290301558559552,285.8715384615385,2130.326153846154,0.21153846153846154,2.1818181818181817,0,"(200, 250]","(200, 300]","(125, 150]"
1116,1131,52,52522.1,63491.7,36114.659999999996,119,22.0,4628.18,13,retained,Acme Factory,Aaron Dyson,male,28,"(20, 30]",10969.599999999999,116013.79999999999,3.212374143907211,210.37181818181818,0.3037436874665302,210.95384615384611,2231.0346153846153,0.25,1.6923076923076923,0,"(200, 250]","(200, 300]","(100, 125]"
1117,1132,52,47874.03,58988.3,35208.46,135,44.0,10573.38,18,retained,Acme Factory,Shannon Venegas,female,38,"(30, 40]",11114.270000000004,106862.33,3.035132181299608,240.3040909090909,0.31567043829806823,213.73596153846162,2055.0448076923076,0.34615384615384615,2.4444444444444446,0,"(200, 250]","(200, 300]","(125, 150]"
1118,1133,31,29986.39,35901.73,21432.86,85,16.0,3688.7200000000003,6,churned,Acme Factory,Brady Harris,male,57,"(50, 60]",5915.340000000004,65888.12,3.0741636907067,230.54500000000002,0.27599396440792334,190.81741935483882,2125.4232258064517,0.1935483870967742,2.6666666666666665,1,"(200, 250]","(100, 200]","(75, 100]"
1119,1134,3,3485.7599999999998,4493.18,2080.36,8,2.0,278.2,1,churned,Acme Factory,Mary Benton,none,54,"(50, 60]",1007.4200000000005,7978.9400000000005,3.835365032975062,139.1,0.4842527254898193,335.80666666666684,2659.646666666667,0.3333333333333333,2.0,1,"(100, 150]","(300, 400]","(0, 25]"
1120,1135,52,48396.06,60964.82,34792.68,138,53.0,10151.92,18,retained,Acme Factory,Jessica Sancho,female,38,"(30, 40]",12568.760000000002,109360.88,3.143215182044039,191.5456603773585,0.36124725085851395,241.70692307692312,2103.0938461538462,0.34615384615384615,2.9444444444444446,0,"(150, 200]","(200, 300]","(125, 150]"
1121,1136,49,41292.84,56242.67,31902.719999999998,116,25.0,4756.31,10,churned,Acme Factory,Brian Mack,none,64,"(60, 70]",14949.830000000002,97535.51,3.057278815097898,190.25240000000002,0.4686067520261596,305.09857142857146,1990.5206122448978,0.20408163265306123,2.5,1,"(150, 200]","(300, 400]","(100, 125]"
1122,1137,41,34019.59,47117.18,25813.059999999998,110,35.0,6395.68,12,churned,Acme Factory,Jessica Christensen,female,47,"(40, 50]",13097.590000000004,81136.76999999999,3.14324493105428,182.73371428571429,0.5074016796148928,319.45341463414644,1978.9456097560974,0.2926829268292683,2.9166666666666665,1,"(150, 200]","(300, 400]","(100, 125]"
1123,1138,52,48948.72,64526.05,35777.39,125,47.0,9360.68,20,retained,Acme Factory,Leonora Davis,female,26,"(20, 30]",15577.330000000002,113474.77,3.1716894384973306,199.16340425531916,0.43539593022297046,299.5640384615385,2182.2071153846155,0.38461538461538464,2.35,0,"(150, 200]","(200, 300]","(100, 125]"
1124,1139,52,52290.26,60802.91,36157.43,138,40.0,8353.2,14,retained,Acme Factory,Marcos Kirk,male,34,"(30, 40]",8512.650000000001,113093.17000000001,3.1277989060616314,208.83,0.23543293867954668,163.70480769230772,2174.8686538461543,0.2692307692307692,2.857142857142857,0,"(200, 250]","(100, 200]","(125, 150]"
1125,1140,52,51756.53,62677.19,36475.3,122,33.0,6352.72,13,retained,Acme Factory,Nathan Robertson,male,58,"(50, 60]",10920.660000000003,114433.72,3.1372934561196204,192.50666666666666,0.29939877122326625,210.01269230769236,2200.6484615384616,0.25,2.5384615384615383,0,"(150, 200]","(200, 300]","(100, 125]"
1126,1141,52,47904.05,58932.0,34330.479999999996,115,28.0,6313.5,13,retained,Acme Factory,Anthony Doggett,male,28,"(20, 30]",11027.949999999997,106836.05,3.1119882390225833,225.48214285714286,0.32122912350774,212.07596153846148,2054.539423076923,0.25,2.1538461538461537,0,"(200, 250]","(200, 300]","(100, 125]"
